FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
200708,16,0,1570,51446,"D","08/16/2007 00:00:00",28,"M","Vehicle/Towed Trailer",999999
200708,16,0,1571,51446,"D","08/16/2007 00:00:00",48,"M","Vehicle/Towed Trailer",999999
200707,3,0,1573,51611,"D","07/03/2007 00:00:00",70,"M","Vehicle/Towed Trailer",999999
200707,7,0,1574,51613,"D","07/07/2007 00:00:00",55,"M","Permanent Home",999999
200707,10,0,1575,51614,"D","07/10/2007 00:00:00",60,"M","Outside/Open Areas",999999
200707,12,0,1576,51615,"D","07/12/2007 00:00:00",69,"M","Permanent Home",999999
200707,15,0,1577,51616,"D","07/15/2007 00:00:00",76,"M","Outside/Open Areas",999999
200707,17,0,1578,51617,"D","07/17/2007 00:00:00",47,"M","Outside/Open Areas",999999
200708,18,0,1755,52021,"D","08/18/2007 00:00:00",34,"F","Vehicle/Towed Trailer",999999
200707,10,0,1581,52039,"D","07/10/2007 00:00:00",72,"M","Permanent Home",999999
200707,3,0,1591,52266,"D","07/03/2007 00:00:00",33,"M","In Water",999999
200709,1,0,1610,52589,"D","09/01/2007 00:00:00",,"","Unknown",999999
200709,1,0,1611,52589,"D","09/01/2007 00:00:00",,"","Unknown",999999
200709,1,0,1612,52589,"D","09/01/2007 00:00:00",,"","Unknown",999999
200709,1,0,1613,52589,"D","09/01/2007 00:00:00",,"","Unknown",999999
200709,1,0,1614,52589,"D","09/01/2007 00:00:00",,"","Unknown",999999
200709,1,0,1615,52589,"D","09/01/2007 00:00:00",,"","Unknown",999999
200709,1,0,1616,52589,"D","09/01/2007 00:00:00",,"","Unknown",999999
200709,1,0,1617,52589,"D","09/01/2007 00:00:00",,"","Unknown",999999
200709,1,0,1618,52589,"D","09/01/2007 00:00:00",,"","Unknown",999999
200709,1,0,1619,52589,"D","09/01/2007 00:00:00",,"","Unknown",999999
200709,3,0,1592,52597,"D","09/03/2007 00:00:00",,"","Unknown",999999
200709,3,0,1593,52597,"D","09/03/2007 00:00:00",,"","Unknown",999999
200709,3,0,1594,52597,"D","09/03/2007 00:00:00",,"","Unknown",999999
200709,3,0,1595,52597,"D","09/03/2007 00:00:00",,"","Unknown",999999
200709,3,0,1596,52597,"D","09/03/2007 00:00:00",,"","Unknown",999999
200709,3,0,1597,52597,"D","09/03/2007 00:00:00",,"","Unknown",999999
200709,3,0,1598,52597,"D","09/03/2007 00:00:00",,"","Unknown",999999
200709,3,0,1599,52597,"D","09/03/2007 00:00:00",,"","Unknown",999999
200707,9,0,1620,52643,"D","07/09/2007 00:00:00",71,"M","Vehicle/Towed Trailer",999999
200707,6,0,1621,52721,"D","07/06/2007 00:00:00",20,"M","In Water",999999
200707,26,0,1637,53066,"I","07/26/2007 00:00:00",23,"M","Other",999999
200707,26,0,1638,53066,"I","07/26/2007 00:00:00",34,"M","Other",999999
200707,27,0,1640,53327,"D","07/27/2007 00:00:00",49,"M","In Water",999999
200707,4,0,1645,53471,"D","07/04/2007 00:00:00",51,"F","Permanent Home",999999
200708,8,0,1642,53593,"D","08/08/2007 00:00:00",17,"M","Outside/Open Areas",999999
200709,11,0,1649,53798,"D","09/11/2007 00:00:00",42,"M","In Water",999999
200709,11,0,1650,53798,"D","09/11/2007 00:00:00",23,"M","In Water",999999
200709,23,0,1648,53799,"D","09/23/2007 00:00:00",42,"M","In Water",999999
200708,7,0,1652,53868,"D","08/07/2007 00:00:00",61,"M","Under Tree",999999
200708,19,0,1667,53872,"I","08/19/2007 00:00:00",,"M","Permanent Home",999999
200708,20,0,4304,54052,"D","08/20/2007 00:00:00",51,"M","Vehicle/Towed Trailer",999999
200708,17,0,1890,54711,"D","08/17/2007 00:00:00",70,"F","Outside/Open Areas",999999
200708,7,0,1666,54938,"D","08/07/2007 00:00:00",56,"F","Camping",999999
200707,1,0,1852,55096,"D","07/01/2007 00:00:00",43,"M","Outside/Open Areas",999999
200707,1,0,1853,55096,"D","07/01/2007 00:00:00",63,"M","Outside/Open Areas",999999
200707,1,0,1854,55096,"D","07/01/2007 00:00:00",73,"M","Outside/Open Areas",999999
200707,15,0,1676,55126,"D","07/15/2007 00:00:00",21,"M","Outside/Open Areas",999999
200708,13,0,1682,55175,"D","08/13/2007 00:00:00",24,"M","Outside/Open Areas",999999
200708,1,0,1710,55192,"D","09/01/2007 00:00:00",21,"M","Outside/Open Areas",999999
200708,18,0,1703,55236,"D","08/18/2007 00:00:00",15,"F","Other",999999
200708,20,0,1684,55238,"D","08/20/2007 00:00:00",40,"M","In Water",999999
200708,9,0,1776,55523,"D","08/09/2007 00:00:00",22,"F","Vehicle/Towed Trailer",999999
200708,6,0,1688,55668,"D","08/06/2007 00:00:00",47,"M","Permanent Home",999999
200708,6,0,1689,55668,"D","08/06/2007 00:00:00",74,"M","Permanent Home",999999
200708,6,0,1690,55668,"D","08/06/2007 00:00:00",74,"M","Permanent Home",999999
200708,6,0,1691,55676,"D","08/06/2007 00:00:00",84,"F","Permanent Home",999999
200708,23,0,1707,55789,"D","08/23/2007 00:00:00",86,"M","Under Tree",999999
200708,2,0,1693,55830,"D","08/02/2007 00:00:00",90,"F","Permanent Structure",999999
200708,10,0,1700,55836,"D","08/10/2007 00:00:00",37,"M","Outside/Open Areas",999999
200709,2,0,1701,55840,"D","09/02/2007 00:00:00",38,"M","Outside/Open Areas",999999
200709,19,0,1702,55841,"I","09/19/2007 00:00:00",39,"M","Boating",999999
200708,17,0,1704,55970,"D","08/17/2007 00:00:00",45,"F","Unknown",999999
200708,24,0,1841,56150,"I","08/24/2007 00:00:00",38,"M","Vehicle/Towed Trailer",999999
200708,24,0,1842,56150,"I","08/24/2007 00:00:00",39,"M","Vehicle/Towed Trailer",999999
200708,23,0,1711,56190,"D","08/23/2007 00:00:00",67,"M","Golfing",999999
200709,27,0,1712,56230,"D","09/27/2007 00:00:00",53,"M","Under Tree",999999
200708,25,0,1754,56433,"D","08/25/2007 00:00:00",24,"M","Camping",999999
200708,20,0,1716,56552,"D","08/20/2007 00:00:00",,"","In Water",999999
200708,29,0,1717,56631,"D","08/29/2007 00:00:00",25,"M","Boating",999999
200708,9,0,1828,56713,"D","08/09/2007 00:00:00",57,"M","Permanent Home",999999
200708,9,0,1829,56713,"D","08/09/2007 00:00:00",53,"M","Permanent Home",999999
200708,7,0,1827,56714,"D","08/07/2007 00:00:00",70,"M","Permanent Home",999999
200708,15,0,1751,56732,"D","08/15/2007 00:00:00",87,"F","Permanent Home",999999
200708,15,0,1752,56732,"D","08/15/2007 00:00:00",68,"F","Permanent Home",999999
200708,9,0,1745,56733,"D","08/09/2007 00:00:00",81,"M","Permanent Home",999999
200708,10,0,1746,56733,"D","08/10/2007 00:00:00",73,"F","Permanent Home",999999
200708,10,0,1747,56733,"D","08/10/2007 00:00:00",88,"M","Permanent Home",999999
200708,13,0,1748,56733,"D","08/13/2007 00:00:00",60,"M","Permanent Home",999999
200708,14,0,1749,56733,"D","08/14/2007 00:00:00",76,"M","Permanent Home",999999
200708,14,0,1750,56733,"D","08/14/2007 00:00:00",62,"M","Permanent Home",999999
200708,22,0,1756,57686,"I","08/22/2007 00:00:00",,"F","In Water",999999
200708,22,0,1757,57686,"I","08/22/2007 00:00:00",,"M","In Water",999999
200708,22,0,1758,57686,"I","08/22/2007 00:00:00",,"M","In Water",999999
200708,27,0,1759,57772,"D","08/27/2007 00:00:00",75,"M","Golfing",999999
200708,27,0,1760,57836,"D","08/27/2007 00:00:00",57,"M","Outside/Open Areas",999999
200708,15,0,1767,57884,"D","08/15/2007 00:00:00",67,"F","Camping",999999
200708,13,0,1765,57884,"D","08/13/2007 00:00:00",77,"F","Outside/Open Areas",999999
200708,15,0,1766,57884,"D","08/15/2007 00:00:00",32,"M","Outside/Open Areas",999999
200708,8,0,1761,57884,"D","08/08/2007 00:00:00",54,"F","Permanent Home",999999
200708,10,0,1762,57884,"D","08/10/2007 00:00:00",46,"F","Permanent Home",999999
200708,11,0,1763,57884,"D","08/11/2007 00:00:00",70,"F","Permanent Home",999999
200708,13,0,1764,57884,"D","08/13/2007 00:00:00",75,"M","Permanent Home",999999
200708,16,0,1769,57884,"D","08/16/2007 00:00:00",77,"F","Permanent Home",999999
200708,17,0,1770,57884,"D","08/17/2007 00:00:00",62,"M","Permanent Home",999999
200708,17,0,1771,57884,"D","08/17/2007 00:00:00",60,"M","Permanent Home",999999
200708,18,0,1772,57884,"D","08/18/2007 00:00:00",74,"M","Permanent Home",999999
200708,21,0,1773,57884,"D","08/21/2007 00:00:00",89,"F","Permanent Home",999999
200708,24,0,1774,57884,"D","08/24/2007 00:00:00",27,"F","Permanent Home",999999
200708,15,0,1768,57884,"D","08/15/2007 00:00:00",53,"M","Permanent Structure",999999
200708,1,0,1775,57889,"D","08/01/2007 00:00:00",,"M","Ball Field",999999
200708,19,0,1820,58218,"D","08/19/2007 00:00:00",77,"F","In Water",999999
200708,19,0,1821,58218,"D","08/19/2007 00:00:00",34,"F","In Water",999999
200708,19,0,1822,58218,"D","08/19/2007 00:00:00",17,"F","In Water",999999
200708,19,0,1823,58255,"D","08/19/2007 00:00:00",52,"M","In Water",999999
200708,19,0,1781,58267,"D","08/19/2007 00:00:00",67,"F","In Water",999999
200708,2,0,1782,58269,"D","08/02/2007 00:00:00",47,"M","Outside/Open Areas",999999
200708,9,0,1783,58311,"D","08/09/2007 00:00:00",72,"M","Outside/Open Areas",999999
200708,10,0,1784,58311,"D","08/10/2007 00:00:00",65,"M","Permanent Structure",999999
200708,19,0,1824,58315,"D","08/19/2007 00:00:00",,"F","In Water",999999
200708,26,0,1798,58411,"D","08/26/2007 00:00:00",15,"M","Outside/Open Areas",999999
200708,16,0,1838,58491,"D","08/16/2007 00:00:00",26,"M","Permanent Structure",999999
200708,16,0,1839,58491,"D","08/16/2007 00:00:00",29,"M","Permanent Structure",999999
200708,16,0,1840,58491,"D","08/16/2007 00:00:00",,"M","Vehicle/Towed Trailer",999999
200708,13,0,1797,58521,"D","08/13/2007 00:00:00",65,"M","Mobile/Trailer Home",999999
200708,12,0,1796,58553,"D","08/12/2007 00:00:00",87,"F","Permanent Home",999999
200708,29,0,1799,58744,"D","08/29/2007 00:00:00",17,"M","Ball Field",999999
200708,16,0,1811,58836,"D","08/16/2007 00:00:00",32,"M","Unknown",999999
200708,21,0,1806,58842,"D","08/21/2007 00:00:00",86,"F","Unknown",999999
200708,17,0,1804,58844,"D","08/17/2007 00:00:00",57,"M","Unknown",999999
200708,10,0,1812,58849,"D","08/10/2007 00:00:00",79,"M","Unknown",999999
200708,17,0,1808,58852,"D","08/17/2007 00:00:00",69,"M","Unknown",999999
200708,16,0,1809,58852,"D","08/16/2007 00:00:00",88,"M","Unknown",999999
200708,30,0,1802,58854,"D","08/30/2007 00:00:00",75,"M","Unknown",999999
200708,26,0,1803,58858,"D","08/26/2007 00:00:00",77,"F","Unknown",999999
200708,16,0,1810,58862,"D","08/16/2007 00:00:00",72,"M","Unknown",999999
200708,21,0,1805,58868,"D","08/21/2007 00:00:00",77,"M","Unknown",999999
200708,1,0,1801,58874,"D","09/01/2007 00:00:00",67,"M","Unknown",999999
200708,9,0,1818,58885,"D","08/09/2007 00:00:00",64,"M","Permanent Structure",999999
200708,15,0,1817,58886,"D","08/15/2007 00:00:00",59,"F","Permanent Home",999999
200708,27,0,1836,59039,"I","08/27/2007 00:00:00",,"","Vehicle/Towed Trailer",999999
200708,20,0,1837,59101,"D","08/20/2007 00:00:00",93,"F","Mobile/Trailer Home",999999
200707,5,0,1845,59229,"D","07/05/2007 00:00:00",68,"M","Outside/Open Areas",999999
200708,16,0,1846,59230,"D","08/16/2007 00:00:00",62,"M","Unknown",999999
200709,6,0,1847,59269,"D","09/06/2007 00:00:00",37,"F","Vehicle/Towed Trailer",999999
200709,5,0,1880,59507,"D","09/05/2007 00:00:00",29,"F","In Water",999999
200709,20,0,1857,59669,"I","09/20/2007 00:00:00",1,"F","Vehicle/Towed Trailer",999999
200709,20,0,2316,59671,"D","09/20/2007 00:00:00",13,"M","In Water",999999
200709,2,0,2079,59902,"D","09/02/2007 00:00:00",21,"M","Camping",999999
200709,8,0,1858,60177,"D","09/08/2007 00:00:00",47,"M","In Water",999999
200708,11,0,1860,60300,"D","08/11/2007 00:00:00",69,"F","Permanent Home",999999
200708,6,0,1861,60301,"D","08/06/2007 00:00:00",46,"M","Business",999999
200709,13,0,1863,60389,"D","09/13/2007 00:00:00",80,"M","Outside/Open Areas",999999
200709,1,0,1864,60733,"D","09/01/2007 00:00:00",47,"M","Other",999999
200709,4,0,1866,60733,"D","09/04/2007 00:00:00",28,"M","Other",999999
200709,4,0,1865,60733,"D","09/04/2007 00:00:00",88,"F","Permanent Home",999999
200709,4,0,1867,60733,"D","09/04/2007 00:00:00",76,"M","Permanent Home",999999
200709,2,0,1868,60739,"D","09/02/2007 00:00:00",38,"M","Outside/Open Areas",999999
200711,23,0,1916,60891,"I","11/23/2007 00:00:00",76,"M","Vehicle/Towed Trailer",999999
200710,22,0,1990,61039,"D","10/22/2007 00:00:00",51,"M","In Water",999999
200709,29,0,1884,61065,"D","09/29/2007 00:00:00",,"M","Boating",999999
200710,7,0,1887,61255,"D","10/07/2007 00:00:00",14,"M","In Water",999999
200712,1,0,1888,61609,"I","12/01/2007 00:00:00",,"","Vehicle/Towed Trailer",999999
200710,7,0,1922,61916,"D","10/07/2007 00:00:00",30,"M","Under Tree",999999
200712,7,0,1893,62206,"I","12/07/2007 00:00:00",31,"M","Vehicle/Towed Trailer",999999
200712,7,0,1894,62207,"I","12/07/2007 00:00:00",31,"M","Vehicle/Towed Trailer",999999
200710,18,0,1983,62476,"D","10/18/2007 00:00:00",1,"M","Mobile/Trailer Home",999999
200710,18,0,1984,62476,"D","10/18/2007 00:00:00",1,"F","Mobile/Trailer Home",999999
200710,9,0,1899,62701,"D","10/09/2007 00:00:00",71,"M","Boating",999999
200710,9,0,1900,62701,"D","10/09/2007 00:00:00",72,"M","Boating",999999
200710,22,0,1956,62766,"D","10/22/2007 00:00:00",58,"M","Permanent Home",999999
200712,9,0,2277,72617,"I","12/09/2007 00:00:00",,"","Unknown",999999
200712,9,0,2278,72617,"I","12/09/2007 00:00:00",,"","Unknown",999999
200712,9,0,2279,72617,"I","12/09/2007 00:00:00",,"","Unknown",999999
200712,9,0,2280,72617,"I","12/09/2007 00:00:00",,"","Unknown",999999
200712,9,0,2281,72617,"I","12/09/2007 00:00:00",,"","Unknown",999999
200712,9,0,2282,72617,"I","12/09/2007 00:00:00",,"","Unknown",999999
200712,9,0,2283,72617,"I","12/09/2007 00:00:00",,"","Unknown",999999
200712,10,0,2264,72626,"I","12/10/2007 00:00:00",,"","Unknown",999999
200712,9,0,2253,72639,"I","12/09/2007 00:00:00",,"M","Other",999999
200712,9,0,2263,72885,"I","12/09/2007 00:00:00",55,"M","Unknown",999999
200712,1,0,2285,72980,"I","12/01/2007 00:00:00",46,"M","Vehicle/Towed Trailer",999999
200712,8,0,2266,72983,"I","12/08/2007 00:00:00",44,"M","Unknown",999999
200712,9,0,2267,72983,"I","12/09/2007 00:00:00",44,"F","Unknown",999999
200712,9,0,2284,72984,"I","12/09/2007 00:00:00",34,"F","Unknown",999999
200712,1,0,2286,73027,"I","12/01/2007 00:00:00",46,"M","Vehicle/Towed Trailer",999999
200712,1,0,2287,73044,"I","12/01/2007 00:00:00",46,"M","Vehicle/Towed Trailer",999999
200712,1,0,2289,73045,"I","12/01/2007 00:00:00",46,"M","Vehicle/Towed Trailer",999999
200712,1,0,2296,73061,"I","12/01/2007 00:00:00",46,"M","Vehicle/Towed Trailer",999999
200712,1,0,2295,73078,"I","12/01/2007 00:00:00",46,"M","Vehicle/Towed Trailer",999999
200712,1,0,2297,73093,"I","12/01/2007 00:00:00",46,"M","Vehicle/Towed Trailer",999999
200712,11,0,2304,73233,"I","12/11/2007 00:00:00",16,"M","Vehicle/Towed Trailer",999999
200712,24,0,2477,79034,"I","12/24/2007 00:00:00",,"M","Vehicle/Towed Trailer",999999
200710,18,0,3470,110917,"D","10/18/2007 00:00:00",44,"M","In Water",999999
200712,2,0,29326,111023,"I","12/02/2007 00:00:00",,"F","Permanent Home",999999
200705,26,0,20405,456341,"D","05/26/2007 00:00:00",40,"M","In Water",999999
200706,17,0,20406,456342,"D","06/17/2007 00:00:00",26,"M","In Water",999999
200711,13,0,20705,467536,"D","11/13/2007 00:00:00",65,"M","In Water",999999
200710,1,0,20706,467537,"D","10/01/2007 00:00:00",19,"M","In Water",999999
200709,9,0,20707,467538,"D","09/09/2007 00:00:00",56,"M","In Water",999999
200710,22,0,1957,62766,"D","10/22/2007 00:00:00",55,"F","Permanent Home",999999
200710,21,0,2012,62886,"D","10/21/2007 00:00:00",28,"M","Outside/Open Areas",999999
200710,21,0,2013,62886,"D","10/21/2007 00:00:00",25,"F","Outside/Open Areas",999999
200710,21,0,2014,62886,"D","10/21/2007 00:00:00",21,"M","Outside/Open Areas",999999
200710,21,0,2015,62886,"D","10/21/2007 00:00:00",23,"M","Outside/Open Areas",999999
200710,21,0,2016,62886,"D","10/21/2007 00:00:00",20,"F","Outside/Open Areas",999999
200710,21,0,2017,62886,"D","10/21/2007 00:00:00",,"","Outside/Open Areas",999999
200710,21,0,2018,62886,"D","10/21/2007 00:00:00",,"","Outside/Open Areas",999999
200710,21,0,2011,62886,"D","10/21/2007 00:00:00",52,"M","Permanent Home",999999
200712,10,0,1917,63151,"D","12/10/2007 00:00:00",20,"F","Vehicle/Towed Trailer",999999
200712,1,0,1918,63238,"I","12/01/2007 00:00:00",,"M","Vehicle/Towed Trailer",999999
200712,1,0,1919,63238,"I","12/01/2007 00:00:00",51,"M","Vehicle/Towed Trailer",999999
200712,15,0,2302,63389,"D","12/15/2007 00:00:00",86,"F","Permanent Home",999999
200712,18,0,2303,63389,"D","12/18/2007 00:00:00",74,"F","Permanent Home",999999
200712,10,0,2301,63389,"D","12/10/2007 00:00:00",55,"M","Vehicle/Towed Trailer",999999
200712,20,0,1923,63641,"I","12/20/2007 00:00:00",73,"M","Permanent Home",999999
200712,20,0,1924,63641,"I","12/20/2007 00:00:00",70,"F","Permanent Home",999999
200710,17,0,1928,63960,"D","10/17/2007 00:00:00",44,"M","Mobile/Trailer Home",999999
200710,17,0,1929,63960,"D","10/17/2007 00:00:00",25,"F","Mobile/Trailer Home",999999
200710,18,0,1953,64011,"D","10/18/2007 00:00:00",29,"M","Mobile/Trailer Home",999999
200710,17,0,1958,64342,"I","10/17/2007 00:00:00",,"M","In Water",999999
200710,25,0,2074,64343,"D","10/25/2007 00:00:00",20,"M","Vehicle/Towed Trailer",999999
200710,25,0,2075,64343,"D","10/25/2007 00:00:00",27,"M","Vehicle/Towed Trailer",999999
200710,16,0,1985,64432,"I","10/16/2007 00:00:00",73,"M","Vehicle/Towed Trailer",999999
200710,16,0,1986,64432,"I","10/16/2007 00:00:00",64,"M","Vehicle/Towed Trailer",999999
200712,4,0,1996,64859,"D","12/04/2007 00:00:00",58,"M","Boating",999999
200712,4,0,1997,64859,"D","12/04/2007 00:00:00",57,"M","Boating",999999
200712,4,0,1998,64860,"D","12/04/2007 00:00:00",45,"M","In Water",999999
200712,28,0,1999,64861,"D","12/28/2007 00:00:00",39,"M","In Water",999999
200712,10,0,2357,64922,"I","12/10/2007 00:00:00",,"","Unknown",999999
200711,24,0,2029,65115,"I","11/24/2007 00:00:00",35,"F","Vehicle/Towed Trailer",999999
200711,24,0,2030,65117,"I","11/24/2007 00:00:00",23,"F","Vehicle/Towed Trailer",999999
200710,13,0,2046,65797,"D","10/13/2007 00:00:00",60,"M","Camping",999999
200712,8,0,2139,65969,"I","12/08/2007 00:00:00",51,"M","Vehicle/Towed Trailer",999999
200709,21,0,2055,66113,"D","09/21/2007 00:00:00",49,"M","Outside/Open Areas",999999
200712,3,0,2235,66221,"D","12/03/2007 00:00:00",57,"M","Outside/Open Areas",999999
200712,2,0,2236,66223,"D","12/02/2007 00:00:00",,"M","Permanent Home",999999
200712,2,0,2238,66625,"D","12/02/2007 00:00:00",81,"M","Outside/Open Areas",999999
200712,3,0,2240,66626,"D","12/03/2007 00:00:00",,"M","Outside/Open Areas",999999
200712,2,0,2109,66638,"I","12/02/2007 00:00:00",61,"M","Vehicle/Towed Trailer",999999
200711,23,0,2067,66757,"D","11/23/2007 00:00:00",67,"M","Outside/Open Areas",999999
200711,10,0,2083,67057,"I","11/10/2007 00:00:00",,"M","Under Tree",999999
200712,14,0,2115,67266,"D","12/14/2007 00:00:00",65,"M","Under Tree",999999
200711,3,0,2084,67789,"I","11/03/2007 00:00:00",,"","Vehicle/Towed Trailer",999999
200711,3,0,2085,67789,"I","11/03/2007 00:00:00",,"","Vehicle/Towed Trailer",999999
200711,3,0,2086,67789,"I","11/03/2007 00:00:00",,"","Vehicle/Towed Trailer",999999
200711,11,0,2087,67791,"I","11/11/2007 00:00:00",44,"M","Outside/Open Areas",999999
200712,3,0,2241,67809,"D","12/03/2007 00:00:00",22,"M","Permanent Home",999999
200712,2,0,2242,67953,"D","12/02/2007 00:00:00",33,"F","Outside/Open Areas",999999
200712,2,0,2243,67953,"D","12/02/2007 00:00:00",38,"M","Outside/Open Areas",999999
200712,2,0,3503,67954,"D","12/02/2007 00:00:00",29,"M","Outside/Open Areas",999999
200712,2,0,3504,67954,"D","12/02/2007 00:00:00",41,"M","Outside/Open Areas",999999
200712,2,0,3505,67954,"D","12/02/2007 00:00:00",26,"M","Outside/Open Areas",999999
200712,18,0,2102,67955,"D","12/18/2007 00:00:00",22,"M","Outside/Open Areas",999999
